Division,MatchDate,MatchTime,HomeTeam,AwayTeam,FTHome,FTAway,FTResult,HTHome,HTAway,HTResult,OddHome,OddDraw,OddAway,MaxHome,MaxDraw,MaxAway,MaxUnder25,MaxOver25,HomeElo,AwayElo,elo_diff,elo_sum,elo_mismatch,elo_mismatch_flag,Form3Home,Form5Home,Form3Away,Form5Away,Form3Home_ratio,Form5Home_ratio,Form3Away_ratio,Form5Away_ratio,form_diff_3,form_diff_5,form_momentum_home,form_momentum_away,form_momentum,home_rest_days,away_rest_days,rest_diff,rest_diff_nonlinear,home_congestion_14d,away_congestion_14d,is_midweek,is_early_kickoff,is_evening_match,winter_period,season_phase,match_week,h2h_home_wins,h2h_away_wins,h2h_draws,h2h_home_goals_diff,h2h_home_venue_record,h2h_matches_count,home_team_home_ppg,home_team_goals_scored_avg,home_team_goals_conceded_avg,away_team_away_ppg,away_team_goals_scored_avg,away_team_goals_conceded_avg,venue_ppg_diff,overround,odds_disagreement,sharp_money_home,sharp_money_away,elo_vs_odds_home,home_shots_avg,home_shots_against_avg,away_shots_avg,away_shots_against_avg,shots_dominance_home,shots_dominance_away,corners_diff,discipline_diff,target_home,target_draw,target_away,target_UNDER25
AUT,2025-05-02,18:30:00,Grazer AK,A. Klagenfurt,1.0,1.0,D,,,,1.8,3.54,4.4,1.85,3.69,4.75,,,1430.3,1428.5,1.8,2858.8,0.0006,0,2,5,1,1,0.2222,0.3333,0.1111,0.0667,1,4,-1,1,-2,7,6,1,0,3,3,0,0,0,0,3,40,0,2,1,-3,0.0,3,0.9,0.9,1.6,0.5,1.0,3.2,0.4,1.0653,0.0795,0.0278,0.0795,0.0804,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,1,0,1
AUT,2025-05-03,16:00:00,Tirol,LASK,1.0,3.0,A,,,,4.17,3.84,1.77,4.45,4.08,1.83,,,1401.0,1662.6,-261.5,3063.6,0.0854,1,3,6,9,15,0.3333,0.4,1.0,1.0,-6,-9,0,3,-3,7,7,0,0,2,2,0,0,0,0,3,40,3,6,1,1,0.3333333333333333,10,1.2,1.1,1.5,2.2,1.8,1.1,-1.0,1.0652,0.0671,0.0671,0.0339,0.0241,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,0,1,0
AUT,2025-05-04,13:30:00,BW Linz,Sturm Graz,0.0,1.0,A,,,,3.72,3.42,1.98,4.09,3.51,2.04,,,1512.7,1775.8,-263.2,3288.5,0.08,1,4,4,3,9,0.4444,0.2667,0.3333,0.6,1,-5,4,-3,7,7,7,0,0,3,3,0,0,0,0,3,40,0,4,2,-7,0.0,6,1.5,1.5,1.4,1.5,1.5,1.5,0.0,1.0663,0.0995,0.0995,0.0303,-0.0046,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,0,1,1
AUT,2025-05-04,13:30:00,Hartberg,Altach,2.0,0.0,H,,,,2.89,3.1,2.52,3.11,3.19,2.62,,,1523.0,1430.3,92.7,2953.2,0.0314,0,5,8,4,7,0.5556,0.5333,0.4444,0.4667,1,1,2,1,1,9,8,1,0,2,2,0,0,0,0,3,40,3,1,6,3,0.25,10,0.9,1.1,1.9,1.0,0.9,1.8,-0.1,1.0654,0.0761,0.0761,0.0397,0.3936,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1,0,0,1
AUT,2025-05-04,13:30:00,SK Rapid,Wolfsberger AC,0.0,1.0,A,,,,2.4,3.63,2.69,2.47,3.77,2.78,,,1600.2,1658.9,-58.7,3259.1,0.018,0,1,4,7,11,0.1111,0.2667,0.7778,0.7333,-6,-7,-2,3,-5,7,7,0,0,3,3,0,0,0,0,3,40,4,4,2,-4,0.2,10,1.7,1.6,0.8,1.8,2.1,1.3,-0.1,1.0639,0.0386,0.0292,0.0335,0.1246,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,0,1,1
AUT,2025-05-04,16:00:00,Salzburg,Austria Vienna,2.0,0.0,H,,,,1.78,3.84,4.18,1.81,4.02,4.44,,,1758.7,1678.4,80.3,3437.1,0.0234,0,4,7,6,7,0.4444,0.4667,0.6667,0.4667,-2,0,1,5,-4,7,7,0,0,3,3,0,0,0,0,3,40,4,0,6,7,0.5,10,1.8,1.9,1.0,2.2,1.4,0.8,-0.4,1.0614,0.0622,0.0169,0.0622,0.1745,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1,0,0,1
AUT,2025-05-09,18:30:00,Sturm Graz,Salzburg,4.0,2.0,H,,,,2.66,3.39,2.57,2.75,3.55,2.7,,,1780.3,1767.9,12.4,3548.2,0.0035,0,3,9,4,7,0.3333,0.6,0.4444,0.4667,-1,2,-3,1,-4,5,5,0,0,2,2,0,0,0,0,3,41,3,3,4,7,0.5,10,2.3,2.7,0.9,1.5,1.5,1.1,0.8,1.06,0.0506,0.0338,0.0506,0.2617,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1,0,0,0
AUT,2025-05-10,16:00:00,A. Klagenfurt,Tirol,1.0,4.0,A,,,,2.81,3.34,2.45,2.93,3.47,2.54,,,1429.9,1394.7,35.2,2824.5,0.0125,0,1,2,3,6,0.1111,0.1333,0.3333,0.4,-2,-4,0,0,0,8,7,1,0,2,2,0,0,0,0,3,41,5,3,2,0,0.5,10,0.7,1.1,1.8,0.5,0.7,1.7,0.2,1.0634,0.0427,0.0427,0.0367,0.3123,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,0,1,0
AUT,2025-05-10,16:00:00,Altach,Grazer AK,2.0,2.0,D,,,,2.11,3.25,3.56,2.19,3.34,3.78,,,1421.5,1428.9,-7.4,2850.4,0.0026,0,3,4,2,6,0.3333,0.2667,0.2222,0.4,1,-2,2,-2,4,6,8,-2,-1,2,1,0,0,0,0,3,41,0,2,1,-2,0.0,3,0.8,1.0,1.2,1.0,0.9,1.6,-0.2,1.0625,0.0618,0.0379,0.0618,0.143,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,1,0,0
AUT,2025-05-10,16:00:00,LASK,Hartberg,0.0,0.0,D,,,,1.75,3.83,4.34,1.79,4.01,4.5,,,1668.9,1531.8,137.2,3200.7,0.0429,0,9,15,7,8,1.0,1.0,0.7778,0.5333,2,7,3,6,-3,7,6,1,0,2,1,0,0,0,0,3,41,4,2,4,-1,0.0,10,2.1,2.1,1.0,1.2,1.1,1.3,0.9,1.0629,0.047,0.0229,0.0369,0.2296,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,1,0,1
AUT,2025-05-11,13:30:00,Wolfsberger AC,BW Linz,2.0,0.0,H,,,,1.62,3.92,5.29,1.65,4.08,5.77,,,1668.6,1508.2,160.3,3176.8,0.0505,0,7,13,4,4,0.7778,0.8667,0.4444,0.2667,3,9,1,4,-3,7,7,0,0,2,2,0,0,0,0,3,41,3,3,2,-2,0.3333333333333333,8,1.7,1.6,0.9,0.8,0.7,1.2,0.9,1.0614,0.0907,0.0185,0.0907,0.2086,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1,0,0,1
AUT,2025-05-11,16:00:00,Austria Vienna,SK Rapid,1.0,2.0,A,,,,2.06,3.55,3.39,2.12,3.69,3.51,,,1669.2,1590.6,78.6,3259.7,0.0241,0,6,6,1,4,0.6667,0.4,0.1111,0.2667,5,2,6,-2,8,7,7,0,0,2,2,0,0,0,0,3,41,4,3,3,0,0.6,10,1.9,1.4,1.1,0.6,0.9,1.8,1.3,1.0621,0.0394,0.0291,0.0354,0.2446,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,0,1,0
AUT,2025-05-17,16:00:00,Hartberg,Tirol,3.0,2.0,H,,,,1.79,3.71,4.27,1.82,3.84,4.6,,,1536.6,1416.0,120.6,2952.6,0.0408,0,5,9,3,6,0.5556,0.6,0.3333,0.4,2,3,1,0,1,7,7,0,0,2,2,0,0,0,0,3,42,6,2,2,14,0.8333333333333334,10,0.9,1.1,1.8,0.8,1.1,1.6,0.1,1.0624,0.0773,0.0168,0.0773,0.2238,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1,0,0,0
AUT,2025-05-17,16:00:00,Altach,A. Klagenfurt,0.0,0.0,D,,,,1.62,3.99,5.22,1.65,4.2,5.77,,,1420.4,1408.5,11.9,2828.9,0.0042,0,4,5,1,2,0.4444,0.3333,0.1111,0.1333,3,3,3,0,3,7,7,0,0,2,1,0,0,0,0,3,42,1,6,3,-15,0.0,10,0.9,1.2,1.3,0.5,0.9,3.1,0.4,1.0595,0.1054,0.0185,0.1054,0.0331,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,1,0,1
AUT,2025-05-17,16:00:00,Grazer AK,LASK,1.0,0.0,H,,,,3.42,3.6,2.02,3.69,3.75,2.06,,,1430.0,1664.1,-234.1,3094.1,0.0757,1,3,4,7,13,0.3333,0.2667,0.7778,0.8667,-4,-9,2,1,1,7,7,0,0,1,2,0,0,0,0,3,42,0,2,1,-3,0.0,3,0.9,0.9,1.6,2.2,1.9,1.1,-1.3,1.0652,0.0789,0.0789,0.0198,0.0055,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1,0,0,1
AUT,2025-05-18,16:00:00,BW Linz,Salzburg,1.0,2.0,A,,,,5.69,4.6,1.5,6.0,4.86,1.54,,,1501.6,1756.2,-254.6,3257.7,0.0781,1,1,4,3,7,0.1111,0.2667,0.3333,0.4667,-2,-3,-2,-1,-1,7,9,-2,-1,2,2,0,0,0,0,3,42,2,3,1,-6,0.5,6,1.5,1.5,1.4,1.5,1.7,1.3,0.0,1.0598,0.0565,0.0545,0.0267,0.091,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,0,1,0
AUT,2025-05-18,16:00:00,SK Rapid,Sturm Graz,3.0,1.0,H,,,,3.17,3.65,2.12,3.33,3.75,2.23,,,1604.0,1792.1,-188.1,3396.1,0.0554,0,4,4,6,9,0.4444,0.2667,0.6667,0.6,-2,-5,4,3,1,7,9,-2,-1,2,2,0,0,0,0,3,42,3,4,3,-3,0.6,10,1.6,1.5,0.8,1.5,1.4,1.4,0.1,1.0611,0.0519,0.0505,0.0519,0.039,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1,0,0,0
AUT,2025-05-18,16:00:00,Wolfsberger AC,Austria Vienna,1.0,2.0,A,,,,2.49,3.28,2.84,2.61,3.37,2.95,,,1675.2,1655.7,19.5,3331.0,0.0058,0,9,13,3,6,1.0,0.8667,0.3333,0.4,6,7,5,0,5,7,7,0,0,2,2,0,0,0,0,3,42,3,5,2,2,0.25,10,1.9,1.8,0.9,2.2,1.4,0.8,-0.3,1.0586,0.0482,0.0482,0.0387,0.2466,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,0,1,0
AUT,2025-05-23,18:30:00,A. Klagenfurt,Hartberg,0.0,1.0,A,,,,2.26,3.6,2.93,2.32,3.8,3.1,,,1410.1,1542.2,-132.0,2952.3,0.0447,0,2,2,7,11,0.2222,0.1333,0.7778,0.7333,-5,-9,2,3,-1,6,6,0,0,2,2,0,0,0,0,3,43,3,1,6,4,0.16666666666666666,10,0.6,1.1,2.1,1.3,1.1,1.1,-0.7,1.0616,0.058,0.0265,0.058,-0.0051,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,0,1,1
AUT,2025-05-23,18:30:00,LASK,Altach,0.0,0.0,D,,,,2.9,3.55,2.3,3.09,3.71,2.41,,,1649.1,1418.8,230.3,3067.9,0.0751,1,4,10,2,5,0.4444,0.6667,0.2222,0.3333,2,5,-2,-1,-1,6,6,0,0,2,2,0,0,0,0,3,43,7,2,1,8,0.6,10,2.1,1.9,0.8,1.0,0.9,1.9,1.1,1.0613,0.0655,0.0655,0.0478,0.5244,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,1,0,1
AUT,2025-05-23,18:30:00,Tirol,Grazer AK,1.0,1.0,D,,,,3.18,2.82,2.49,3.45,2.92,2.63,,,1410.4,1445.0,-34.5,2855.4,0.0121,0,3,6,5,6,0.3333,0.4,0.5556,0.4,-2,0,0,4,-4,6,6,0,0,2,2,0,0,0,0,3,43,0,1,3,-1,0.0,4,0.9,1.1,1.8,1.0,1.1,1.8,-0.1,1.0707,0.0849,0.0849,0.0562,0.2572,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,1,0,1
AUT,2025-05-24,16:00:00,Austria Vienna,BW Linz,2.0,2.0,D,,,,1.31,5.24,9.44,1.34,6.0,11.0,,,1667.6,1497.0,170.7,3164.6,0.0539,0,3,9,0,4,0.3333,0.6,0.0,0.2667,3,5,-3,-4,1,6,6,0,0,2,2,0,0,0,0,3,43,6,2,1,11,0.75,9,1.9,1.5,0.9,0.8,0.6,1.2,1.1,1.0601,0.1653,0.0229,0.1653,0.0798,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,1,0,0
AUT,2025-05-24,16:00:00,Salzburg,SK Rapid,4.0,2.0,H,,,,1.47,4.9,5.65,1.52,5.1,6.4,,,1760.8,1623.6,137.1,3384.4,0.0405,0,6,7,6,7,0.6667,0.4667,0.6667,0.4667,0,0,5,5,0,6,6,0,0,1,2,0,0,0,0,3,43,4,3,3,2,0.25,10,2.1,2.0,0.8,0.8,1.0,1.8,1.3,1.0613,0.1327,0.034,0.1327,0.1262,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1,0,0,0
AUT,2025-05-24,16:00:00,Sturm Graz,Wolfsberger AC,1.0,1.0,D,,,,1.89,3.52,4.08,1.99,3.61,4.64,,,1772.4,1663.3,109.1,3435.8,0.0318,0,6,6,6,10,0.6667,0.4,0.6667,0.6667,0,-4,6,2,4,6,6,0,0,1,2,0,0,0,0,3,43,5,3,2,0,0.5,10,2.3,2.6,0.9,1.8,1.8,1.3,0.5,1.0583,0.1373,0.0529,0.1373,0.2372,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,1,0,1
AUT,2025-08-01,19:30:00,LASK,Sturm Graz,0.0,2.0,A,,,,2.37,3.44,2.71,2.5,3.61,3.0,,,1642.5,1768.3,-125.7,3410.8,0.0369,0,2,8,4,7,0.2222,0.5333,0.4444,0.4667,-2,1,-4,1,-5,30,30,0,0,0,0,0,0,0,0,1,1,2,6,2,-6,0.4,10,2.2,1.8,0.5,1.4,1.4,1.6,0.8,1.0816,0.107,0.0549,0.107,0.0304,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,0,1,1
AUT,2025-08-02,16:00:00,Wolfsberger AC,Altach,0.0,2.0,A,,,,2.06,3.34,3.37,2.15,3.77,4.07,,,1667.5,1425.4,242.1,3092.9,0.0783,1,4,10,3,6,0.4444,0.6667,0.3333,0.4,1,4,-2,0,-2,30,30,0,0,0,0,0,0,0,0,1,1,4,1,5,4,0.2,10,1.9,1.9,0.9,0.8,0.8,1.9,1.1,1.0816,0.2077,0.0437,0.2077,0.4089,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,0,1,1
AUT,2025-08-02,18:30:00,Ried,Salzburg,2.0,2.0,D,,,,4.95,3.72,1.64,5.25,4.18,1.7,,,1363.1,1768.1,-405.0,3131.3,0.1293,1,4,5,6,9,0.4444,0.3333,0.6667,0.6,-2,-4,3,3,0,30,30,0,0,0,0,0,0,0,0,1,1,0,8,2,-30,0.0,10,0.3,1.0,2.1,1.7,1.8,1.3,-1.4,1.0806,0.1237,0.0606,0.0366,-0.06,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,1,0,0
AUT,2025-08-02,16:00:00,Tirol,Hartberg,4.0,2.0,H,,,,2.24,3.26,3.07,2.71,3.5,3.25,,,1410.1,1549.7,-139.6,2959.9,0.0472,0,4,4,7,11,0.4444,0.2667,0.7778,0.7333,-3,-7,4,3,1,30,30,0,0,0,0,0,0,0,0,1,1,1,7,2,-19,0.25,10,1.0,1.2,1.8,1.6,1.2,1.0,-0.6,1.0789,0.2098,0.2098,0.0586,-0.0126,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1,0,0,0
AUT,2025-08-03,16:00:00,Grazer AK,Austria Vienna,2.0,2.0,D,,,,3.97,3.62,1.8,4.5,3.9,2.0,,,1445.3,1662.1,-216.8,3107.4,0.0698,1,5,7,4,7,0.5556,0.4667,0.4444,0.4667,1,0,3,1,2,30,30,0,0,0,0,0,0,0,0,1,1,0,3,0,-3,0.0,3,0.9,0.8,1.5,2.2,1.5,0.9,-1.3,1.0837,0.1335,0.1335,0.1111,0.068,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,1,0,0
AUT,2025-08-03,16:00:00,SK Rapid,BW Linz,1.0,0.0,H,,,,1.81,3.6,4.01,1.93,3.9,4.33,,,1616.3,1502.5,113.8,3118.8,0.0365,0,6,7,1,2,0.6667,0.4667,0.1111,0.1333,5,5,5,0,5,30,30,0,0,0,0,0,0,0,0,1,1,2,3,1,1,0.3333333333333333,6,1.6,1.6,0.8,0.9,0.7,1.2,0.7,1.0796,0.0833,0.0663,0.0798,0.2306,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1,0,0,1
AUT,2025-08-09,16:00:00,Altach,Ried,1.0,0.0,H,,,,2.16,2.84,3.74,2.38,3.0,4.0,,,1449.1,1370.9,78.2,2820.0,0.0277,0,5,6,5,5,0.5556,0.4,0.5556,0.3333,0,1,4,5,-1,7,7,0,0,1,1,0,0,0,0,1,2,4,3,3,1,0.0,10,0.9,1.0,1.1,1.1,1.1,1.4,-0.2,1.0825,0.1019,0.1019,0.0695,0.2735,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1,0,0,1
AUT,2025-08-09,16:00:00,BW Linz,Hartberg,0.0,1.0,A,,,,1.7,3.64,4.63,1.84,4.0,5.5,,,1496.7,1531.7,-35.0,3028.5,0.0116,0,1,1,6,10,0.1111,0.0667,0.6667,0.6667,-5,-9,1,2,-1,6,7,-1,0,1,1,0,0,0,0,1,2,1,3,2,0,0.3333333333333333,6,1.2,1.4,1.6,1.6,1.4,1.0,-0.4,1.0789,0.1879,0.0824,0.1879,0.005,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,0,1,1
AUT,2025-08-09,18:30:00,Salzburg,Grazer AK,5.0,0.0,H,,,,1.4,4.67,6.67,1.44,5.0,8.0,,,1760.3,1449.9,310.5,3210.2,0.0967,1,7,10,5,7,0.7778,0.6667,0.5556,0.4667,2,3,4,3,1,7,6,1,0,1,1,0,0,0,0,1,2,2,0,1,2,0.0,3,2.1,2.0,1.0,1.1,1.0,1.4,1.0,1.0783,0.1994,0.0286,0.1994,0.237,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1,0,0,0
AUT,2025-08-10,16:00:00,Tirol,LASK,3.0,1.0,H,,,,3.33,3.55,2.01,3.6,3.75,2.12,,,1428.1,1631.6,-203.5,3059.7,0.0665,1,4,7,1,5,0.4444,0.4667,0.1111,0.3333,3,2,1,-3,4,8,9,-1,0,1,1,0,0,0,0,1,2,2,7,1,-5,0.16666666666666666,10,1.2,1.6,2.0,1.9,1.7,1.1,-0.7,1.0795,0.0811,0.0811,0.0547,0.0386,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1,0,0,0
AUT,2025-08-10,16:00:00,Austria Vienna,Wolfsberger AC,0.0,2.0,A,,,,1.99,3.53,3.36,2.1,3.8,3.5,,,1657.5,1643.8,13.7,3301.3,0.0042,0,5,5,1,7,0.5556,0.3333,0.1111,0.4667,4,-2,5,-5,10,7,8,-1,0,1,1,0,0,0,0,1,2,6,3,1,-1,0.4,10,1.7,1.4,1.0,1.9,1.8,1.1,-0.2,1.0834,0.0765,0.0553,0.0417,0.1544,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,0,1,1
AUT,2025-08-10,16:00:00,Sturm Graz,SK Rapid,1.0,2.0,A,,,,2.13,3.49,3.09,2.25,3.75,3.2,,,1779.2,1622.0,157.1,3401.2,0.0462,0,4,10,6,9,0.4444,0.6667,0.6667,0.6,-2,1,-2,3,-5,9,7,2,0,1,1,0,0,0,0,1,2,4,3,3,2,0.6,10,2.3,2.6,0.9,0.7,1.2,2.2,1.6,1.0796,0.0745,0.0563,0.0356,0.3523,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,0,1,0
AUT,2025-08-16,16:00:00,Hartberg,Salzburg,1.0,2.0,A,,,,6.58,4.58,1.41,7.5,4.8,1.45,,,1542.0,1765.5,-223.4,3307.5,0.0675,1,6,10,7,10,0.6667,0.6667,0.7778,0.6667,-1,0,2,4,-2,7,7,0,0,2,2,0,0,0,0,1,3,0,9,1,-26,0.0,10,1.2,1.3,1.8,1.8,1.9,1.2,-0.6,1.0795,0.1398,0.1398,0.0284,0.1517,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,0,1,0
AUT,2025-08-16,18:30:00,Ried,Sturm Graz,1.0,3.0,A,,,,3.97,3.76,1.78,4.2,3.9,1.85,,,1364.3,1763.9,-399.6,3128.3,0.1277,1,2,5,4,7,0.2222,0.3333,0.4444,0.4667,-2,-2,-1,1,-2,7,6,1,0,2,1,0,0,0,0,1,3,0,6,4,-7,0.0,10,0.4,1.1,2.0,1.6,1.4,1.4,-1.2,1.0796,0.0579,0.0579,0.0393,-0.1029,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,0,1,0
AUT,2025-08-16,16:00:00,Grazer AK,Tirol,1.0,1.0,D,,,,2.58,3.39,2.52,2.7,3.6,2.7,,,1444.7,1448.3,-3.6,2893.0,0.0012,0,2,6,7,10,0.2222,0.4,0.7778,0.6667,-5,-4,-2,4,-6,7,6,1,0,2,2,0,0,0,0,1,3,1,0,4,1,0.5,5,1.0,0.7,1.3,0.8,1.3,1.6,0.2,1.0794,0.0714,0.0465,0.0714,0.2354,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,1,0,1
AUT,2025-08-17,16:00:00,LASK,Austria Vienna,2.0,1.0,H,,,,2.5,3.52,2.52,2.55,3.7,2.6,,,1611.4,1640.9,-29.5,3252.4,0.0091,0,1,2,2,5,0.1111,0.1333,0.2222,0.3333,-1,-3,0,-1,1,7,7,0,0,1,2,0,0,0,0,1,3,2,2,6,1,0.5,10,1.9,1.5,0.6,2.0,1.6,1.1,-0.1,1.0809,0.0511,0.02,0.0317,0.188,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1,0,0,0
AUT,2025-08-17,16:00:00,SK Rapid,Altach,0.0,0.0,D,,,,1.8,3.57,4.08,1.9,3.75,4.5,,,1637.3,1455.7,181.6,3093.0,0.0587,0,6,12,7,9,0.6667,0.8,0.7778,0.6,-1,3,0,5,-5,7,8,-1,0,2,1,0,0,0,0,1,3,10,0,0,24,1.0,10,1.6,1.5,0.8,1.1,1.0,1.7,0.5,1.0808,0.1029,0.0556,0.1029,0.2957,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0,1,0,1
